date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2024-03-28,2024,DET,CHW,1.0,0.0,0,1,Skubal,Crochet,1.0
2024-03-30,2024,DET,CHW,7.0,6.0,0,1,Miller,García,1.0
2024-03-31,2024,DET,CHW,3.0,2.0,0,1,Holton,Wilson,1.0
2024-04-01,2024,DET,NYM,5.0,0.0,0,1,Foley,Tonkin,5.0
2024-04-05,2024,DET,OAK,5.0,4.0,1,1,Foley,Erceg,1.0
2024-04-06,2024,DET,OAK,0.0,4.0,1,0,Blackburn,Maeda,-4.0
2024-04-07,2024,DET,OAK,1.0,7.0,1,0,Boyle,Flaherty,-6.0
2024-04-08,2024,DET,PIT,4.0,7.0,0,0,Keller,Olson,-3.0
2024-04-09,2024,DET,PIT,5.0,3.0,0,1,Miller,Bednar,2.0
2024-04-12,2024,DET,MIN,8.0,2.0,1,1,Skubal,López,6.0
2024-04-14,2024,DET,MIN,4.0,3.0,1,1,Vest,Jax,1.0
2024-04-15,2024,DET,TEX,0.0,1.0,1,0,Lorenzen,Olson,-1.0
2024-04-16,2024,DET,TEX,4.0,2.0,1,1,Chafin,Ureña,2.0
2024-04-17,2024,DET,TEX,4.0,5.0,1,0,Yates,Miller,-1.0
2024-04-18,2024,DET,TEX,7.0,9.0,1,0,Leclerc,Miller,-2.0
2024-04-19,2024,DET,MIN,5.0,4.0,0,1,Chafin,Thielbar,1.0
2024-04-20,2024,DET,MIN,3.0,4.0,0,0,Ober,Olson,-1.0
2024-04-21,2024,DET,MIN,6.0,1.0,0,1,Mize,Varland,5.0
2024-04-22,2024,DET,TBR,7.0,1.0,0,1,Skubal,Littell,6.0
2024-04-23,2024,DET,TBR,4.0,2.0,0,1,Faedo,Poche,2.0
2024-04-24,2024,DET,TBR,5.0,7.0,0,0,Devenski,Vest,-2.0
2024-04-26,2024,DET,KCR,0.0,8.0,1,0,Lugo,Olson,-8.0
2024-04-27,2024,DET,KCR,6.0,5.0,1,1,Faedo,Stratton,1.0
2024-04-28,2024,DET,KCR,4.0,1.0,1,1,Skubal,Wacha,3.0
2024-05-01,2024,DET,STL,4.0,1.0,1,1,Maeda,Mikolas,3.0
2024-05-03,2024,DET,NYY,1.0,2.0,0,0,Santana,Foley,-1.0
2024-05-04,2024,DET,NYY,3.0,5.0,0,0,Schmidt,Mize,-2.0
2024-05-05,2024,DET,NYY,2.0,5.0,0,0,González,Miller,-3.0
2024-05-06,2024,DET,CLE,1.0,2.0,0,0,Sandlin,Flaherty,-1.0
2024-05-07,2024,DET,CLE,11.0,7.0,0,1,Holton,Avila,4.0
2024-05-08,2024,DET,CLE,4.0,5.0,0,0,Clase,Lange,-1.0
2024-05-10,2024,DET,HOU,2.0,5.0,1,0,Valdez,Chafin,-3.0
2024-05-11,2024,DET,HOU,8.0,2.0,1,1,Skubal,Javier,6.0
2024-05-12,2024,DET,HOU,3.0,9.0,1,0,Verlander,Flaherty,-6.0
2024-05-13,2024,DET,MIA,6.0,5.0,1,1,Faedo,Maldonado,1.0
2024-05-14,2024,DET,MIA,0.0,1.0,1,0,Scott,Lange,-1.0
2024-05-15,2024,DET,MIA,0.0,2.0,1,0,Rogers,Mize,-2.0
2024-05-17,2024,DET,ARI,13.0,0.0,0,1,Skubal,Nelson,13.0
2024-05-18,2024,DET,ARI,8.0,3.0,0,1,Flaherty,Gallen,5.0
2024-05-19,2024,DET,ARI,4.0,6.0,0,0,Thompson,Holton,-2.0
2024-05-20,2024,DET,KCR,3.0,8.0,0,0,Wacha,Olson,-5.0
2024-05-21,2024,DET,KCR,3.0,10.0,0,0,Marsh,Mize,-7.0
2024-05-22,2024,DET,KCR,3.0,8.0,0,0,Ragans,Skubal,-5.0
2024-05-23,2024,DET,TOR,1.0,9.0,1,0,Gausman,Flaherty,-8.0
2024-05-24,2024,DET,TOR,6.0,2.0,1,1,Maeda,Manoah,4.0
2024-05-25,2024,DET,TOR,2.0,1.0,1,1,Olson,Berríos,1.0
2024-05-26,2024,DET,TOR,14.0,11.0,1,1,Englert,Romano,3.0
2024-05-30,2024,DET,BOS,5.0,0.0,0,1,Flaherty,Pivetta,5.0
2024-05-31,2024,DET,BOS,3.0,7.0,0,0,Houck,Maeda,-4.0
2024-06-01,2024,DET,BOS,3.0,6.0,0,0,Criswell,Olson,-3.0
