date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2026-03-26,2026,MIN,BAL,1.0,2.0,0,0,Rogers,Funderburk,-1.0
2026-03-28,2026,MIN,BAL,4.0,1.0,0,1,Banda,Bradish,3.0
2026-03-29,2026,MIN,BAL,6.0,8.0,0,0,Garcia,Abel,-2.0
2026-03-30,2026,MIN,KCR,1.0,3.0,0,0,Bubic,Woods Richardson,-2.0
2026-04-01,2026,MIN,KCR,9.0,13.0,0,0,Cameron,Ryan,-4.0
2026-04-02,2026,MIN,KCR,5.0,1.0,0,1,Bradley,Ragans,4.0
2026-04-03,2026,MIN,TBR,10.0,4.0,1,1,Funderburk,Kelly,6.0
2026-04-04,2026,MIN,TBR,1.0,7.0,1,0,Matz,Abel,-6.0
2026-04-05,2026,MIN,TBR,1.0,4.0,1,0,Baker,Topa,-3.0
2026-04-06,2026,MIN,DET,7.0,3.0,1,1,Ryan,Mize,4.0
2026-04-07,2026,MIN,DET,4.0,2.0,1,1,Bradley,Skubal,2.0
2026-04-08,2026,MIN,DET,8.0,6.0,1,1,Ober,Valdez,2.0
2026-04-09,2026,MIN,DET,3.0,1.0,1,1,Acton,Vest,2.0
2026-04-10,2026,MIN,TOR,4.0,10.0,0,0,Mantiply,Woods Richardson,-6.0
2026-04-11,2026,MIN,TOR,7.0,4.0,0,1,Ryan,Lauer,3.0
2026-04-12,2026,MIN,TOR,8.0,2.0,0,1,Bradley,Scherzer,6.0
2026-04-13,2026,MIN,BOS,13.0,6.0,1,1,Ober,Crochet,7.0
2026-04-14,2026,MIN,BOS,6.0,0.0,1,1,Abel,Gray,6.0
2026-04-15,2026,MIN,BOS,5.0,9.0,1,0,Early,Woods Richardson,-4.0
2026-04-17,2026,MIN,CIN,1.0,2.0,1,0,Williamson,Ryan,-1.0
2026-04-18,2026,MIN,CIN,4.0,5.0,1,0,Nicolas,Sands,-1.0
2026-04-19,2026,MIN,CIN,4.0,7.0,1,0,Pagán,Acton,-3.0
2026-04-21,2026,MIN,NYM,5.0,3.0,0,1,Sands,Williams,2.0
