date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2020-07-23,2020,SFG,LAD,1.0,8.0,0,0,Kolarek,Rogers,-7.0
2020-07-24,2020,SFG,LAD,1.0,9.0,0,0,Stripling,Anderson,-8.0
2020-07-25,2020,SFG,LAD,5.0,4.0,0,1,Baragar,Wood,1.0
2020-07-26,2020,SFG,LAD,3.0,1.0,0,1,Peralta,Graterol,2.0
2020-07-28,2020,SFG,SDP,3.0,5.0,1,0,Davies,Samardzija,-2.0
2020-07-29,2020,SFG,SDP,7.0,6.0,1,1,Rogers,Strahm,1.0
2020-07-30,2020,SFG,SDP,7.0,12.0,1,0,Johnson,Rogers,-5.0
2020-07-31,2020,SFG,TEX,9.0,2.0,1,1,Menez,Minor,7.0
2020-08-01,2020,SFG,TEX,7.0,3.0,1,1,Baragar,Lyles,4.0
2020-08-02,2020,SFG,TEX,5.0,9.0,1,0,Hernández,Triggs,-4.0
2020-08-03,2020,SFG,COL,6.0,7.0,0,0,Hoffman,Peralta,-1.0
2020-08-04,2020,SFG,COL,2.0,5.0,0,0,Márquez,Gausman,-3.0
2020-08-05,2020,SFG,COL,4.0,3.0,0,1,Webb,Gray,1.0
2020-08-06,2020,SFG,COL,4.0,6.0,0,0,Almonte,Garcia,-2.0
2020-08-07,2020,SFG,LAD,2.0,7.0,0,0,Floro,Samardzija,-5.0
2020-08-08,2020,SFG,LAD,5.0,4.0,0,1,Cueto,Kershaw,1.0
2020-08-09,2020,SFG,LAD,2.0,6.0,0,0,McGee,Rogers,-4.0
2020-08-10,2020,SFG,HOU,4.0,6.0,0,0,McCullers,Webb,-2.0
2020-08-11,2020,SFG,HOU,7.0,6.0,0,1,Gott,Sneed,1.0
2020-08-12,2020,SFG,HOU,1.0,5.0,0,0,Greinke,Baragar,-4.0
2020-08-14,2020,SFG,OAK,7.0,8.0,1,0,Soria,García,-1.0
2020-08-15,2020,SFG,OAK,6.0,7.0,1,0,McFarland,Gott,-1.0
2020-08-16,2020,SFG,OAK,3.0,15.0,1,0,Fiers,Webb,-12.0
2020-08-17,2020,SFG,LAA,6.0,7.0,0,0,Buttrey,Gott,-1.0
2020-08-18,2020,SFG,LAA,8.0,2.0,0,1,García,Bundy,6.0
2020-08-19,2020,SFG,LAA,7.0,2.0,1,1,Cueto,Sandoval,5.0
2020-08-20,2020,SFG,LAA,10.0,5.0,1,1,Gausman,Suarez,5.0
2020-08-21,2020,SFG,ARI,6.0,2.0,1,1,Webb,Ray,4.0
2020-08-22,2020,SFG,ARI,5.0,1.0,1,1,Anderson,Grace,4.0
2020-08-23,2020,SFG,ARI,6.0,1.0,1,1,Baragar,Weaver,5.0
2020-08-25,2020,SFG,LAD,10.0,8.0,1,1,Selman,Santana,2.0
2020-08-28,2020,SFG,ARI,4.0,7.0,0,0,Gallen,Anderson,-3.0
2020-08-29,2020,SFG,ARI,5.0,2.0,0,1,García,Weaver,3.0
2020-08-30,2020,SFG,ARI,4.0,1.0,0,1,Watson,Crichton,3.0
2020-09-01,2020,SFG,COL,23.0,5.0,0,1,Gausman,Gray,18.0
2020-09-02,2020,SFG,COL,6.0,9.0,0,0,Givens,Coonrod,-3.0
2020-09-04,2020,SFG,ARI,5.0,6.0,1,0,Bergen,Anderson,-1.0
2020-09-05,2020,SFG,ARI,4.0,3.0,1,1,Baragar,Bumgarner,1.0
2020-09-06,2020,SFG,ARI,4.0,2.0,1,1,Baragar,Young,2.0
2020-09-07,2020,SFG,ARI,4.0,2.0,1,1,Gausman,Gallen,2.0
2020-09-08,2020,SFG,SEA,6.0,5.0,1,1,Rogers,Misiewicz,1.0
2020-09-09,2020,SFG,SEA,10.0,1.0,1,1,Anderson,Margevicius,9.0
2020-09-10,2020,SFG,SDP,1.0,6.0,0,0,Morejón,Cahill,-5.0
2020-09-16,2020,SFG,SEA,9.0,3.0,1,1,Cahill,Newsome,6.0
2020-09-17,2020,SFG,SEA,6.0,4.0,1,1,Garcia,Graveman,2.0
2020-09-18,2020,SFG,OAK,0.0,6.0,0,0,Bassitt,Webb,-6.0
2020-09-19,2020,SFG,OAK,0.0,6.0,0,0,Luzardo,Gausman,-6.0
2020-09-20,2020,SFG,OAK,14.0,2.0,0,1,Anderson,Minor,12.0
2020-09-21,2020,SFG,COL,2.0,7.0,1,0,Márquez,Cueto,-5.0
2020-09-22,2020,SFG,COL,5.0,2.0,1,1,Rogers,Díaz,3.0
2020-09-23,2020,SFG,COL,7.0,2.0,1,1,Webb,Castellani,5.0
2020-09-24,2020,SFG,COL,4.0,5.0,1,0,Bard,Cahill,-1.0
2020-09-26,2020,SFG,SDP,2.0,6.0,1,0,Stammen,Cueto,-4.0
