date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2024-03-28,2024,MIA,PIT,5.0,6.0,1,0,Ortiz,Cronin,-1.0
2024-03-29,2024,MIA,PIT,2.0,7.0,1,0,Ryan,Puk,-5.0
2024-03-30,2024,MIA,PIT,3.0,9.0,1,0,Jones,Weathers,-6.0
2024-03-31,2024,MIA,PIT,7.0,9.0,1,0,Bednar,Scott,-2.0
2024-04-01,2024,MIA,LAA,4.0,7.0,1,0,Cimber,Scott,-3.0
2024-04-02,2024,MIA,LAA,1.0,3.0,1,0,Anderson,Luzardo,-2.0
2024-04-03,2024,MIA,LAA,2.0,10.0,1,0,Sandoval,Puk,-8.0
2024-04-04,2024,MIA,STL,5.0,8.0,0,0,Gallegos,Sánchez,-3.0
2024-04-06,2024,MIA,STL,1.0,3.0,0,0,Matz,Rogers,-2.0
2024-04-07,2024,MIA,STL,10.0,3.0,0,1,Meyer,Gibson,7.0
2024-04-08,2024,MIA,NYY,0.0,7.0,0,0,Cortés,Luzardo,-7.0
2024-04-09,2024,MIA,NYY,2.0,3.0,0,0,Rodón,Puk,-1.0
2024-04-10,2024,MIA,NYY,5.0,2.0,0,1,Weathers,Stroman,3.0
2024-04-12,2024,MIA,ATL,1.0,8.0,1,0,Fried,Rogers,-7.0
2024-04-13,2024,MIA,ATL,5.0,1.0,1,1,Meyer,Sale,4.0
2024-04-14,2024,MIA,ATL,7.0,9.0,1,0,Minter,Scott,-2.0
2024-04-15,2024,MIA,SFG,3.0,4.0,1,0,Harrison,Soriano,-1.0
2024-04-16,2024,MIA,SFG,6.0,3.0,1,1,Weathers,Walker,3.0
2024-04-17,2024,MIA,SFG,1.0,3.0,1,0,Winn,Cronin,-2.0
2024-04-19,2024,MIA,CHC,3.0,8.0,0,0,Taillon,Puk,-5.0
2024-04-21,2024,MIA,CHC,6.0,3.0,0,1,Cabrera,Hendricks,3.0
2024-04-22,2024,MIA,ATL,0.0,3.0,0,0,Elder,Weathers,-3.0
2024-04-23,2024,MIA,ATL,0.0,5.0,0,0,Fried,Rogers,-5.0
2024-04-24,2024,MIA,ATL,3.0,4.0,0,0,Minter,Scott,-1.0
2024-04-26,2024,MIA,WSN,1.0,3.0,1,0,Law,Faucher,-2.0
2024-04-27,2024,MIA,WSN,4.0,11.0,1,0,Barnes,Cabrera,-7.0
2024-04-28,2024,MIA,WSN,9.0,12.0,1,0,Law,Bender,-3.0
2024-04-29,2024,MIA,WSN,2.0,7.0,1,0,Irvin,Rogers,-5.0
2024-04-30,2024,MIA,COL,7.0,6.0,1,1,Scott,Beeks,1.0
2024-05-01,2024,MIA,COL,4.0,1.0,1,1,Muñoz,Hudson,3.0
2024-05-02,2024,MIA,COL,5.0,4.0,1,1,Smith,Lawrence,1.0
2024-05-03,2024,MIA,OAK,1.0,3.0,0,0,Sears,Weathers,-2.0
2024-05-04,2024,MIA,OAK,4.0,20.0,0,0,Blackburn,Rogers,-16.0
2024-05-05,2024,MIA,OAK,12.0,3.0,0,1,Smith,Boyle,9.0
2024-05-06,2024,MIA,LAD,3.0,6.0,0,0,Yarbrough,Muñoz,-3.0
2024-05-07,2024,MIA,LAD,2.0,8.0,0,0,Yamamoto,Cabrera,-6.0
2024-05-08,2024,MIA,LAD,1.0,3.0,0,0,Stone,Weathers,-2.0
2024-05-10,2024,MIA,PHI,2.0,8.0,1,0,Suarez,Rogers,-6.0
2024-05-11,2024,MIA,PHI,3.0,8.0,1,0,Walker,Luzardo,-5.0
2024-05-12,2024,MIA,PHI,7.0,6.0,1,1,Bender,Soto,1.0
2024-05-13,2024,MIA,DET,5.0,6.0,0,0,Faedo,Maldonado,-1.0
2024-05-14,2024,MIA,DET,1.0,0.0,0,1,Scott,Lange,1.0
2024-05-15,2024,MIA,DET,2.0,0.0,0,1,Rogers,Mize,2.0
2024-05-17,2024,MIA,NYM,8.0,0.0,1,1,Luzardo,Scott,8.0
2024-05-18,2024,MIA,NYM,10.0,9.0,1,1,Scott,López,1.0
2024-05-19,2024,MIA,NYM,3.0,7.0,1,0,Manaea,Sánchez,-4.0
2024-05-20,2024,MIA,MIL,3.0,2.0,1,1,Scott,White,1.0
2024-05-21,2024,MIA,MIL,5.0,7.0,1,0,Myers,Puk,-2.0
2024-05-22,2024,MIA,MIL,1.0,0.0,1,1,Luzardo,Peralta,1.0
2024-05-24,2024,MIA,ARI,3.0,0.0,0,1,Garrett,Gallen,3.0
2024-05-25,2024,MIA,ARI,2.0,3.0,0,0,Montgomery,Sánchez,-1.0
2024-05-26,2024,MIA,ARI,3.0,1.0,0,1,Weathers,Ginkel,2.0
2024-05-27,2024,MIA,SDP,1.0,2.0,0,0,Morejón,Puk,-1.0
2024-05-28,2024,MIA,SDP,0.0,4.0,0,0,Waldron,Luzardo,-4.0
