date,season,team,opponent,runs_for,runs_against,is_home,win,run_diff
2023-03-30,2023,TEX,PHI,11.0,7.0,1,1,4.0
2023-04-01,2023,TEX,PHI,16.0,3.0,1,1,13.0
2023-04-02,2023,TEX,PHI,2.0,1.0,1,1,1.0
2023-04-03,2023,TEX,BAL,0.0,2.0,1,0,-2.0
2023-04-04,2023,TEX,BAL,2.0,7.0,1,0,-5.0
2023-04-05,2023,TEX,BAL,5.0,2.0,1,1,3.0
2023-04-07,2023,TEX,CHC,0.0,2.0,0,0,-2.0
2023-04-08,2023,TEX,CHC,3.0,10.0,0,0,-7.0
2023-04-09,2023,TEX,CHC,8.0,2.0,0,1,6.0
2023-04-10,2023,TEX,KCR,11.0,2.0,1,1,9.0
2023-04-11,2023,TEX,KCR,8.0,5.0,1,1,3.0
2023-04-12,2023,TEX,KCR,1.0,10.0,1,0,-9.0
2023-04-14,2023,TEX,HOU,6.0,2.0,0,1,4.0
2023-04-15,2023,TEX,HOU,2.0,8.0,0,0,-6.0
2023-04-16,2023,TEX,HOU,9.0,1.0,0,1,8.0
2023-04-17,2023,TEX,KCR,4.0,0.0,0,1,4.0
2023-04-18,2023,TEX,KCR,12.0,2.0,0,1,10.0
2023-04-19,2023,TEX,KCR,12.0,3.0,0,1,9.0
2023-04-21,2023,TEX,OAK,4.0,5.0,1,0,-1.0
2023-04-22,2023,TEX,OAK,18.0,3.0,1,1,15.0
2023-04-23,2023,TEX,OAK,5.0,2.0,1,1,3.0
2023-04-24,2023,TEX,CIN,6.0,7.0,0,0,-1.0
2023-04-25,2023,TEX,CIN,6.0,7.0,0,0,-1.0
2023-04-26,2023,TEX,CIN,3.0,5.0,0,0,-2.0
2023-04-27,2023,TEX,NYY,2.0,4.0,1,0,-2.0
2023-04-28,2023,TEX,NYY,5.0,2.0,1,1,3.0
2023-04-29,2023,TEX,NYY,2.0,0.0,1,1,2.0
2023-04-30,2023,TEX,NYY,15.0,2.0,1,1,13.0
2023-05-02,2023,TEX,ARI,6.0,4.0,1,1,2.0
2023-05-03,2023,TEX,ARI,7.0,12.0,1,0,-5.0
2023-05-05,2023,TEX,LAA,4.0,5.0,0,0,-1.0
2023-05-06,2023,TEX,LAA,10.0,1.0,0,1,9.0
2023-05-07,2023,TEX,LAA,16.0,8.0,0,1,8.0
2023-05-08,2023,TEX,SEA,2.0,1.0,0,1,1.0
2023-05-09,2023,TEX,SEA,0.0,5.0,0,0,-5.0
2023-05-10,2023,TEX,SEA,4.0,3.0,0,1,1.0
2023-05-11,2023,TEX,OAK,4.0,0.0,0,1,4.0
2023-05-12,2023,TEX,OAK,7.0,9.0,0,0,-2.0
2023-05-13,2023,TEX,OAK,5.0,0.0,0,1,5.0
2023-05-14,2023,TEX,OAK,11.0,3.0,0,1,8.0
2023-05-15,2023,TEX,ATL,0.0,12.0,1,0,-12.0
2023-05-16,2023,TEX,ATL,7.0,4.0,1,1,3.0
2023-05-17,2023,TEX,ATL,5.0,6.0,1,0,-1.0
2023-05-19,2023,TEX,COL,7.0,2.0,1,1,5.0
2023-05-20,2023,TEX,COL,11.0,5.0,1,1,6.0
2023-05-21,2023,TEX,COL,13.0,3.0,1,1,10.0
2023-05-22,2023,TEX,PIT,4.0,6.0,0,0,-2.0
2023-05-23,2023,TEX,PIT,6.0,1.0,0,1,5.0
