date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2019-03-28,2019,MIA,COL,3.0,6.0,1,0,Freeland,Ureña,-3.0
2019-03-29,2019,MIA,COL,1.0,6.0,1,0,Márquez,Conley,-5.0
2019-03-30,2019,MIA,COL,7.0,3.0,1,1,López,Anderson,4.0
2019-03-31,2019,MIA,COL,3.0,0.0,1,1,Alcantara,Gray,3.0
2019-04-01,2019,MIA,NYM,3.0,7.0,1,0,Familia,Steckenrider,-4.0
2019-04-02,2019,MIA,NYM,5.0,6.0,1,0,Vargas,Ureña,-1.0
2019-04-03,2019,MIA,NYM,4.0,6.0,1,0,deGrom,Richards,-2.0
2019-04-05,2019,MIA,ATL,0.0,4.0,0,0,Gausman,López,-4.0
2019-04-06,2019,MIA,ATL,4.0,2.0,0,1,Romo,Minter,2.0
2019-04-07,2019,MIA,ATL,3.0,4.0,0,0,Vizcaíno,Conley,-1.0
2019-04-09,2019,MIA,CIN,0.0,14.0,0,0,Castillo,Ureña,-14.0
2019-04-10,2019,MIA,CIN,1.0,2.0,0,0,Garrett,Steckenrider,-1.0
2019-04-11,2019,MIA,CIN,0.0,5.0,0,0,Stephenson,López,-5.0
2019-04-12,2019,MIA,PHI,1.0,9.0,1,0,Arrieta,Alcantara,-8.0
2019-04-13,2019,MIA,PHI,10.0,3.0,1,1,Smith,Eflin,7.0
2019-04-14,2019,MIA,PHI,1.0,3.0,1,0,Arano,Chen,-2.0
2019-04-15,2019,MIA,CHC,2.0,7.0,1,0,Darvish,Richards,-5.0
2019-04-16,2019,MIA,CHC,0.0,4.0,1,0,Quintana,López,-4.0
2019-04-17,2019,MIA,CHC,0.0,6.0,1,0,Hamels,Alcantara,-6.0
2019-04-19,2019,MIA,WSN,3.0,2.0,1,1,Smith,Sánchez,1.0
2019-04-20,2019,MIA,WSN,9.0,3.0,1,1,Ureña,Scherzer,6.0
2019-04-21,2019,MIA,WSN,0.0,5.0,1,0,Strasburg,Richards,-5.0
2019-04-23,2019,MIA,CLE,3.0,1.0,0,1,López,Ramírez,2.0
2019-04-24,2019,MIA,CLE,2.0,6.0,0,0,Wittgren,Conley,-4.0
2019-04-25,2019,MIA,PHI,3.0,1.0,0,1,Guerrero,Neris,2.0
2019-04-26,2019,MIA,PHI,0.0,4.0,0,0,Eickhoff,Ureña,-4.0
2019-04-27,2019,MIA,PHI,9.0,12.0,0,0,Arrieta,Richards,-3.0
2019-04-28,2019,MIA,PHI,1.0,5.0,0,0,Eflin,López,-4.0
2019-04-30,2019,MIA,CLE,4.0,7.0,1,0,Bauer,Alcantara,-3.0
2019-05-01,2019,MIA,CLE,4.0,2.0,1,1,Smith,Kluber,2.0
2019-05-03,2019,MIA,ATL,2.0,7.0,1,0,Toussaint,Ureña,-5.0
2019-05-04,2019,MIA,ATL,2.0,9.0,1,0,Soroka,Anderson,-7.0
2019-05-05,2019,MIA,ATL,1.0,3.0,1,0,Tomlin,Guerrero,-2.0
2019-05-06,2019,MIA,CHC,6.0,5.0,0,1,Conley,Strop,1.0
2019-05-07,2019,MIA,CHC,2.0,5.0,0,0,Cishek,Conley,-3.0
2019-05-08,2019,MIA,CHC,2.0,3.0,0,0,Edwards,Quijada,-1.0
2019-05-09,2019,MIA,CHC,1.0,4.0,0,0,Montgomery,Richards,-3.0
2019-05-10,2019,MIA,NYM,2.0,11.0,0,0,Wheeler,López,-9.0
2019-05-11,2019,MIA,NYM,1.0,4.0,0,0,deGrom,Alcantara,-3.0
2019-05-14,2019,MIA,TBR,0.0,4.0,1,0,Morton,Smith,-4.0
2019-05-15,2019,MIA,TBR,0.0,1.0,1,0,Beeks,Ureña,-1.0
2019-05-17,2019,MIA,NYM,8.0,6.0,1,1,Richards,deGrom,2.0
2019-05-18,2019,MIA,NYM,2.0,0.0,1,1,López,Matz,2.0
2019-05-19,2019,MIA,NYM,3.0,0.0,1,1,Alcantara,Syndergaard,3.0
2019-05-21,2019,MIA,DET,5.0,4.0,0,1,Anderson,Jiménez,1.0
2019-05-22,2019,MIA,DET,6.0,3.0,0,1,Ureña,Farmer,3.0
2019-05-23,2019,MIA,DET,5.0,2.0,0,1,Kinley,Greene,3.0
2019-05-24,2019,MIA,WSN,10.0,12.0,0,0,Barraclough,Anderson,-2.0
2019-05-25,2019,MIA,WSN,0.0,5.0,0,0,Corbin,Alcantara,-5.0
2019-05-26,2019,MIA,WSN,6.0,9.0,0,0,Fedde,Smith,-3.0
2019-05-27,2019,MIA,WSN,3.0,2.0,0,1,Ureña,Barraclough,1.0
2019-05-28,2019,MIA,SFG,11.0,3.0,1,1,Richards,Samardzija,8.0
2019-05-29,2019,MIA,SFG,4.0,2.0,1,1,Anderson,Bumgarner,2.0
2019-05-30,2019,MIA,SFG,1.0,3.0,1,0,Moronta,Conley,-2.0
2019-05-31,2019,MIA,SDP,2.0,5.0,0,0,Lucchesi,Smith,-3.0
2019-06-01,2019,MIA,SDP,9.0,3.0,0,1,Ureña,Margevicius,6.0
2019-06-02,2019,MIA,SDP,9.0,3.0,0,1,Richards,Strahm,6.0
2019-06-04,2019,MIA,MIL,16.0,0.0,0,1,López,Anderson,16.0
2019-06-05,2019,MIA,MIL,8.0,3.0,0,1,Alcantara,Nelson,5.0
2019-06-06,2019,MIA,MIL,1.0,5.0,0,0,Peralta,Smith,-4.0
2019-06-07,2019,MIA,ATL,1.0,7.0,1,0,Soroka,Ureña,-6.0
2019-06-08,2019,MIA,ATL,0.0,1.0,1,0,Teheran,Richards,-1.0
2019-06-09,2019,MIA,ATL,6.0,7.0,1,0,Winkler,Conley,-1.0
2019-06-10,2019,MIA,STL,1.0,4.0,1,0,Wacha,Alcantara,-3.0
2019-06-11,2019,MIA,STL,1.0,7.0,1,0,Hudson,Hernández,-6.0
2019-06-12,2019,MIA,STL,9.0,0.0,1,1,Yamamoto,Mikolas,9.0
2019-06-14,2019,MIA,PIT,0.0,11.0,1,0,Brault,Richards,-11.0
2019-06-15,2019,MIA,PIT,4.0,3.0,1,1,López,Hartlieb,1.0
2019-06-16,2019,MIA,PIT,4.0,5.0,1,0,Rodríguez,Anderson,-1.0
2019-06-17,2019,MIA,STL,0.0,5.0,0,0,Mikolas,Hernández,-5.0
2019-06-18,2019,MIA,STL,6.0,0.0,0,1,Yamamoto,Flaherty,6.0
2019-06-19,2019,MIA,STL,1.0,2.0,0,0,Gant,Conley,-1.0
2019-06-20,2019,MIA,STL,7.0,6.0,0,1,García,Miller,1.0
2019-06-21,2019,MIA,PHI,2.0,1.0,0,1,Alcantara,Nola,1.0
2019-06-22,2019,MIA,PHI,5.0,3.0,0,1,Brice,Morgan,2.0
2019-06-23,2019,MIA,PHI,6.0,4.0,0,1,Yamamoto,De Los Santos,2.0
2019-06-25,2019,MIA,WSN,1.0,6.0,1,0,Scherzer,Richards,-5.0
2019-06-26,2019,MIA,WSN,5.0,7.0,1,0,Corbin,Gallen,-2.0
2019-06-27,2019,MIA,WSN,5.0,8.0,1,0,Strasburg,Alcantara,-3.0
2019-06-28,2019,MIA,PHI,6.0,2.0,1,1,Hernández,Velasquez,4.0
2019-06-29,2019,MIA,PHI,9.0,6.0,1,1,García,Morgan,3.0
2019-06-30,2019,MIA,PHI,6.0,13.0,1,0,Arrieta,Richards,-7.0
2019-07-02,2019,MIA,WSN,2.0,3.0,0,0,Doolittle,Quijada,-1.0
2019-07-03,2019,MIA,WSN,1.0,3.0,0,0,Strasburg,Alcantara,-2.0
2019-07-04,2019,MIA,WSN,2.0,5.0,0,0,Sánchez,Hernández,-3.0
2019-07-05,2019,MIA,ATL,0.0,1.0,0,0,Jackson,Quijada,-1.0
2019-07-06,2019,MIA,ATL,5.0,4.0,0,1,Smith,Fried,1.0
2019-07-07,2019,MIA,ATL,3.0,4.0,0,0,Keuchel,Richards,-1.0
2019-07-12,2019,MIA,NYM,8.0,4.0,1,1,Smith,Vargas,4.0
2019-07-13,2019,MIA,NYM,2.0,4.0,1,0,Syndergaard,Anderson,-2.0
2019-07-14,2019,MIA,NYM,2.0,6.0,1,0,deGrom,Alcantara,-4.0
2019-07-16,2019,MIA,SDP,12.0,7.0,1,1,Yamamoto,Allen,5.0
2019-07-17,2019,MIA,SDP,2.0,3.0,1,0,Paddack,Richards,-1.0
2019-07-18,2019,MIA,SDP,4.0,3.0,1,1,Romo,Wingenter,1.0
2019-07-19,2019,MIA,LAD,1.0,2.0,0,0,Ryu,Gallen,-1.0
2019-07-20,2019,MIA,LAD,6.0,10.0,0,0,Báez,Hernández,-4.0
2019-07-21,2019,MIA,LAD,0.0,9.0,0,0,Buehler,Yamamoto,-9.0
2019-07-22,2019,MIA,CHW,1.0,9.0,0,0,Nova,Richards,-8.0
2019-07-23,2019,MIA,CHW,5.0,1.0,0,1,Smith,Covey,4.0
2019-07-24,2019,MIA,CHW,2.0,0.0,0,1,Gallen,López,2.0
2019-07-26,2019,MIA,ARI,3.0,2.0,1,1,Quijada,Holland,1.0
2019-07-27,2019,MIA,ARI,2.0,9.0,1,0,Young,Yamamoto,-7.0
2019-07-28,2019,MIA,ARI,5.0,1.0,1,1,Quijada,Ray,4.0
2019-07-29,2019,MIA,ARI,11.0,6.0,1,1,Smith,Kelly,5.0
2019-07-30,2019,MIA,MIN,1.0,2.0,1,0,Odorizzi,Gallen,-1.0
2019-07-31,2019,MIA,MIN,4.0,7.0,1,0,Berríos,Alcantara,-3.0
2019-08-01,2019,MIA,MIN,5.0,4.0,1,1,Brigham,Stashak,1.0
2019-08-03,2019,MIA,TBR,6.0,8.0,0,0,Anderson,García,-2.0
2019-08-04,2019,MIA,TBR,2.0,7.0,0,0,Chirinos,Smith,-5.0
2019-08-06,2019,MIA,NYM,0.0,5.0,0,0,Wheeler,Noesí,-5.0
2019-08-07,2019,MIA,NYM,2.0,7.0,0,0,Matz,Yamamoto,-5.0
2019-08-08,2019,MIA,ATL,9.0,2.0,1,1,Hernández,Keuchel,7.0
2019-08-09,2019,MIA,ATL,4.0,8.0,1,0,Teheran,Smith,-4.0
2019-08-10,2019,MIA,ATL,7.0,6.0,1,1,Brigham,Newcomb,1.0
2019-08-11,2019,MIA,ATL,4.0,5.0,1,0,Foltynewicz,Noesí,-1.0
2019-08-13,2019,MIA,LAD,1.0,15.0,1,0,May,Yamamoto,-14.0
2019-08-14,2019,MIA,LAD,1.0,9.0,1,0,Kershaw,Hernández,-8.0
2019-08-15,2019,MIA,LAD,13.0,7.0,1,1,Smith,Buehler,6.0
2019-08-16,2019,MIA,COL,0.0,3.0,0,0,Gray,Alcantara,-3.0
2019-08-17,2019,MIA,COL,4.0,11.0,0,0,Márquez,Noesí,-7.0
2019-08-18,2019,MIA,COL,6.0,7.0,0,0,Estévez,Brigham,-1.0
2019-08-20,2019,MIA,ATL,1.0,5.0,0,0,Keuchel,Kinley,-4.0
2019-08-21,2019,MIA,ATL,0.0,5.0,0,0,Teheran,Smith,-5.0
2019-08-22,2019,MIA,ATL,2.0,3.0,0,0,Melancon,Stanek,-1.0
2019-08-23,2019,MIA,PHI,19.0,11.0,1,1,Kinley,Pivetta,8.0
2019-08-24,2019,MIA,PHI,3.0,9.0,1,0,Eflin,Yamamoto,-6.0
2019-08-25,2019,MIA,PHI,3.0,2.0,1,1,Hernández,Nola,1.0
2019-08-26,2019,MIA,CIN,3.0,6.0,1,0,Gray,López,-3.0
2019-08-27,2019,MIA,CIN,5.0,8.0,1,0,Castillo,Smith,-3.0
2019-08-28,2019,MIA,CIN,0.0,5.0,1,0,DeSclafani,Alcantara,-5.0
2019-08-29,2019,MIA,CIN,4.0,3.0,1,1,Kinley,Iglesias,1.0
