date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2019-03-28,2019,SFG,SDP,0.0,2.0,0,0,Lauer,Bumgarner,-2.0
2019-03-29,2019,SFG,SDP,1.0,4.0,0,0,Lucchesi,Holland,-3.0
2019-03-30,2019,SFG,SDP,3.0,2.0,0,1,Rodríguez,Margevicius,1.0
2019-03-31,2019,SFG,SDP,1.0,3.0,0,0,Warren,Vincent,-2.0
2019-04-01,2019,SFG,LAD,4.0,2.0,0,1,Gott,Kelly,2.0
2019-04-02,2019,SFG,LAD,5.0,6.0,0,0,Ryu,Bumgarner,-1.0
2019-04-03,2019,SFG,LAD,3.0,5.0,0,0,Alexander,Moronta,-2.0
2019-04-05,2019,SFG,TBR,2.0,5.0,1,0,Glasnow,Rodríguez,-3.0
2019-04-06,2019,SFG,TBR,6.0,4.0,1,1,Bergen,Yarbrough,2.0
2019-04-07,2019,SFG,TBR,0.0,3.0,1,0,Chirinos,Pomeranz,-3.0
2019-04-08,2019,SFG,SDP,5.0,6.0,1,0,Lauer,Moronta,-1.0
2019-04-09,2019,SFG,SDP,7.0,2.0,1,1,Holland,Lucchesi,5.0
2019-04-10,2019,SFG,SDP,1.0,3.0,1,0,Margevicius,Rodríguez,-2.0
2019-04-11,2019,SFG,COL,1.0,0.0,1,1,Samardzija,Gray,1.0
2019-04-12,2019,SFG,COL,3.0,2.0,1,1,Bergen,Johnson,1.0
2019-04-13,2019,SFG,COL,5.0,2.0,1,1,Bumgarner,Freeland,3.0
2019-04-14,2019,SFG,COL,0.0,4.0,1,0,Márquez,Holland,-4.0
2019-04-16,2019,SFG,WSN,7.0,3.0,0,1,Rodríguez,Strasburg,4.0
2019-04-17,2019,SFG,WSN,6.0,9.0,0,0,Hellickson,Samardzija,-3.0
2019-04-18,2019,SFG,WSN,2.0,4.0,0,0,Corbin,Pomeranz,-2.0
2019-04-19,2019,SFG,PIT,1.0,4.0,0,0,Lyles,Bumgarner,-3.0
2019-04-20,2019,SFG,PIT,1.0,3.0,0,0,Taillon,Holland,-2.0
2019-04-21,2019,SFG,PIT,3.0,2.0,0,1,Rodríguez,Archer,1.0
2019-04-23,2019,SFG,TOR,7.0,6.0,0,1,Samardzija,Thornton,1.0
2019-04-24,2019,SFG,TOR,4.0,0.0,0,1,Pomeranz,Buchholz,4.0
2019-04-26,2019,SFG,NYY,3.0,7.0,1,0,Paxton,Bumgarner,-4.0
2019-04-27,2019,SFG,NYY,4.0,6.0,1,0,Happ,Holland,-2.0
2019-04-28,2019,SFG,NYY,5.0,11.0,1,0,Germán,Rodríguez,-6.0
2019-04-29,2019,SFG,LAD,3.0,2.0,1,1,Dyson,Stripling,1.0
2019-04-30,2019,SFG,LAD,3.0,10.0,1,0,Buehler,Pomeranz,-7.0
2019-05-01,2019,SFG,LAD,2.0,1.0,1,1,Smith,Urías,1.0
2019-05-03,2019,SFG,CIN,12.0,11.0,0,1,Moronta,Hughes,1.0
2019-05-04,2019,SFG,CIN,2.0,9.0,0,0,Roark,Rodríguez,-7.0
2019-05-05,2019,SFG,CIN,6.0,5.0,0,1,Watson,Iglesias,1.0
2019-05-06,2019,SFG,CIN,4.0,12.0,0,0,DeSclafani,Pomeranz,-8.0
2019-05-07,2019,SFG,COL,14.0,4.0,0,1,Bumgarner,Senzatela,10.0
2019-05-09,2019,SFG,COL,11.0,12.0,0,0,Shaw,Beede,-1.0
2019-05-10,2019,SFG,CIN,0.0,7.0,1,0,Castillo,Rodríguez,-7.0
2019-05-11,2019,SFG,CIN,4.0,5.0,1,0,Garrett,Moronta,-1.0
2019-05-12,2019,SFG,CIN,6.0,5.0,1,1,Watson,Hernandez,1.0
2019-05-14,2019,SFG,TOR,3.0,7.0,1,0,Thornton,Vincent,-4.0
