date,season,team,opponent,runs_for,runs_against,is_home,win,win_pitcher,loss_pitcher,run_diff
2022-04-07,2022,CIN,ATL,6.0,3.0,0,1,Mahle,Fried,3.0
2022-04-08,2022,CIN,ATL,6.0,7.0,0,0,Morton,Sanmartin,-1.0
2022-04-09,2022,CIN,ATL,1.0,2.0,0,0,Wright,Gutierrez,-1.0
2022-04-10,2022,CIN,ATL,6.0,3.0,0,1,Greene,Anderson,3.0
2022-04-12,2022,CIN,CLE,5.0,10.0,1,0,Stephan,Strickland,-5.0
2022-04-13,2022,CIN,CLE,3.0,7.0,1,0,Morgan,Lodolo,-4.0
2022-04-14,2022,CIN,LAD,3.0,9.0,0,0,Treinen,Wilson,-6.0
2022-04-15,2022,CIN,LAD,1.0,3.0,0,0,Anderson,Gutierrez,-2.0
2022-04-16,2022,CIN,LAD,2.0,5.0,0,0,Phillips,Greene,-3.0
2022-04-17,2022,CIN,LAD,1.0,9.0,0,0,Heaney,Mahle,-8.0
2022-04-18,2022,CIN,SDP,1.0,4.0,0,0,Manaea,Lodolo,-3.0
2022-04-19,2022,CIN,SDP,2.0,6.0,0,0,Musgrove,Sanmartin,-4.0
2022-04-20,2022,CIN,SDP,0.0,6.0,0,0,Gore,Gutierrez,-6.0
2022-04-22,2022,CIN,STL,2.0,4.0,1,0,Matz,Greene,-2.0
2022-04-23,2022,CIN,STL,0.0,5.0,1,0,Hudson,Mahle,-5.0
2022-04-24,2022,CIN,STL,4.0,1.0,1,1,Lodolo,Wainwright,3.0
2022-04-26,2022,CIN,SDP,6.0,9.0,1,0,Musgrove,Sanmartin,-3.0
2022-04-27,2022,CIN,SDP,5.0,8.0,1,0,Gore,Gutierrez,-3.0
2022-04-28,2022,CIN,SDP,5.0,7.0,1,0,Martinez,Mahle,-2.0
2022-04-29,2022,CIN,COL,4.0,10.0,0,0,Senzatela,Greene,-6.0
2022-04-30,2022,CIN,COL,3.0,4.0,0,0,Kuhl,Warren,-1.0
2022-05-01,2022,CIN,COL,1.0,10.0,0,0,Freeland,Sanmartin,-9.0
2022-05-03,2022,CIN,MIL,3.0,6.0,0,0,Woodruff,Mahle,-3.0
2022-05-04,2022,CIN,MIL,4.0,18.0,0,0,Peralta,Gutierrez,-14.0
2022-05-05,2022,CIN,MIL,5.0,10.0,0,0,Houser,Greene,-5.0
2022-05-08,2022,CIN,PIT,7.0,3.0,1,1,Warren,Peters,4.0
2022-05-09,2022,CIN,MIL,10.0,5.0,1,1,Cessa,Woodruff,5.0
2022-05-10,2022,CIN,MIL,4.0,5.0,1,0,Peralta,Greene,-1.0
2022-05-11,2022,CIN,MIL,14.0,11.0,1,1,Díaz,Houser,3.0
2022-05-12,2022,CIN,PIT,4.0,0.0,0,1,Overton,Brubaker,4.0
2022-05-13,2022,CIN,PIT,8.0,2.0,0,1,Mahle,Keller,6.0
2022-05-14,2022,CIN,PIT,1.0,3.0,0,0,Thompson,Castillo,-2.0
2022-05-15,2022,CIN,PIT,0.0,1.0,0,0,Stratton,Greene,-1.0
2022-05-17,2022,CIN,CLE,5.0,4.0,0,1,Warren,Sandlin,1.0
2022-05-19,2022,CIN,CLE,4.0,2.0,0,1,Cessa,Stephan,2.0
2022-05-20,2022,CIN,TOR,1.0,2.0,0,0,Ryu,Castillo,-1.0
2022-05-21,2022,CIN,TOR,1.0,3.0,0,0,Manoah,Cessa,-2.0
2022-05-22,2022,CIN,TOR,3.0,2.0,0,1,Díaz,García,1.0
